t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.2589,-39.3677,-70.8008,-93.3838,-111.694,-90.332,-135.498,-221.252,-155.64,-71.7163,-46.9971,-52.4902,-26.5503,-16.1743,-11.5967,-6.40869
0.25895,-39.6729,-71.106,-93.3838,-112,-90.9424,-135.498,-221.252,-155.334,-71.7163,-46.9971,-52.4902,-26.5503,-16.4795,-11.9019,-6.40869
0.259,-40.2832,-71.106,-93.689,-112.915,-91.8579,-135.498,-221.252,-155.029,-71.7163,-47.6074,-52.4902,-26.5503,-16.7847,-12.207,-6.71387
0.25905,-40.2832,-71.106,-93.689,-112.915,-92.7734,-135.803,-221.558,-155.334,-71.7163,-46.9971,-52.7954,-26.5503,-16.4795,-12.207,-6.40869
0.2591,-40.2832,-71.106,-93.9941,-113.525,-93.0786,-136.108,-221.252,-155.64,-72.0215,-46.6919,-53.1006,-26.5503,-16.1743,-12.5122,-5.79834
0.25915,-41.1987,-71.106,-93.689,-113.22,-93.0786,-136.108,-221.252,-155.029,-72.0215,-46.3867,-53.1006,-26.5503,-16.4795,-11.9019,-6.10352
0.2592,-41.5039,-71.4111,-93.0786,-113.525,-93.689,-136.414,-221.252,-155.029,-72.0215,-46.0815,-53.1006,-26.5503,-16.1743,-11.9019,-6.40869
0.25925,-41.5039,-71.4111,-92.7734,-113.525,-94.2993,-136.719,-221.558,-155.64,-71.7163,-46.0815,-53.4058,-26.5503,-16.4795,-12.207,-6.40869
0.2593,-41.1987,-72.0215,-92.1631,-113.831,-93.9941,-136.414,-220.947,-155.334,-71.4111,-46.0815,-53.4058,-26.2451,-16.1743,-11.9019,-6.40869
0.25935,-41.5039,-71.7163,-91.5527,-113.831,-94.2993,-136.719,-221.252,-155.64,-71.4111,-45.4712,-53.7109,-26.5503,-16.1743,-11.5967,-6.10352
0.2594,-41.8091,-72.0215,-91.8579,-113.831,-94.6045,-136.719,-221.558,-155.334,-71.7163,-46.0815,-53.4058,-26.5503,-16.4795,-11.5967,-6.40869
0.25945,-41.5039,-72.6318,-91.2476,-113.525,-94.9097,-136.414,-221.558,-155.029,-71.4111,-46.0815,-53.4058,-25.9399,-16.4795,-11.2915,-6.40869
0.2595,-41.1987,-72.937,-90.9424,-113.831,-95.52,-136.719,-221.863,-155.64,-71.106,-45.7764,-53.4058,-26.2451,-16.4795,-11.2915,-6.10352
0.25955,-41.1987,-72.937,-91.2476,-113.525,-96.1304,-136.719,-221.558,-156.25,-71.7163,-45.7764,-53.7109,-26.5503,-16.4795,-11.5967,-6.10352
0.2596,-41.5039,-72.937,-90.9424,-113.22,-96.7407,-137.329,-222.473,-155.945,-71.7163,-45.7764,-53.4058,-26.2451,-16.7847,-11.2915,-6.10352
0.25965,-41.1987,-72.937,-91.2476,-112.915,-97.3511,-137.634,-222.473,-155.945,-71.7163,-45.7764,-53.1006,-26.2451,-17.0898,-11.9019,-6.10352
0.2597,-41.8091,-73.2422,-91.5527,-112.915,-98.5718,-137.939,-222.778,-156.25,-71.7163,-46.0815,-53.4058,-26.2451,-17.0898,-11.5967,-6.10352
0.25975,-41.8091,-73.8525,-91.2476,-112.915,-98.5718,-138.245,-222.473,-155.64,-72.0215,-46.0815,-53.4058,-26.2451,-17.0898,-11.5967,-6.10352
0.2598,-41.8091,-73.5474,-91.8579,-112.61,-98.877,-138.855,-222.168,-155.945,-72.0215,-46.0815,-53.1006,-25.9399,-17.395,-11.5967,-5.79834
0.25985,-42.4194,-73.8525,-91.8579,-112.61,-99.4873,-139.16,-222.168,-155.64,-72.0215,-46.3867,-53.1006,-25.9399,-17.395,-11.2915,-5.49316
0.2599,-42.4194,-74.4629,-91.8579,-112.61,-100.403,-139.16,-222.473,-155.334,-71.4111,-46.0815,-52.7954,-25.6348,-17.7002,-11.5967,-6.10352
0.25995,-42.1143,-74.7681,-92.7734,-112.61,-100.708,-139.16,-222.473,-155.64,-71.106,-45.7764,-52.7954,-25.3296,-17.7002,-11.5967,-5.79834
0.26,-41.8091,-74.1577,-93.0786,-112.61,-100.708,-139.771,-222.168,-155.64,-71.106,-45.7764,-52.4902,-25.3296,-17.0898,-10.9863,-5.79834
0.26005,-41.8091,-74.4629,-93.3838,-112.305,-101.318,-139.465,-222.168,-155.945,-71.106,-45.4712,-53.1006,-25.3296,-17.395,-10.9863,-6.10352
0.2601,-42.1143,-74.7681,-93.9941,-112.61,-101.929,-139.465,-222.473,-155.945,-71.106,-45.4712,-53.1006,-25.3296,-17.395,-11.2915,-6.10352
0.26015,-42.1143,-74.7681,-93.9941,-112.61,-102.539,-139.465,-222.473,-156.25,-71.106,-45.7764,-53.1006,-25.6348,-17.0898,-10.9863,-6.10352
0.2602,-41.8091,-74.7681,-94.6045,-112.61,-102.844,-139.771,-222.778,-156.25,-71.4111,-45.4712,-53.7109,-25.9399,-17.395,-11.2915,-6.10352
0.26025,-41.8091,-75.0732,-94.9097,-112.61,-103.149,-140.076,-223.083,-156.555,-71.7163,-45.166,-54.0161,-25.9399,-16.7847,-11.2915,-5.49316
0.2603,-41.8091,-75.0732,-95.2148,-112.61,-103.455,-140.686,-223.083,-156.555,-72.0215,-45.4712,-54.3213,-26.2451,-17.395,-11.2915,-5.49316
0.26035,-42.1143,-74.7681,-94.9097,-112.61,-104.065,-140.686,-223.389,-156.25,-72.3267,-45.166,-54.3213,-25.9399,-17.0898,-11.5967,-5.79834
0.2604,-41.5039,-75.0732,-95.2148,-112.61,-104.98,-140.686,-223.694,-156.555,-72.3267,-45.166,-54.0161,-25.6348,-17.395,-12.207,-5.79834
0.26045,-41.5039,-74.7681,-94.6045,-112.61,-105.286,-140.991,-223.694,-156.555,-72.6318,-44.8608,-54.3213,-25.9399,-17.395,-12.207,-5.79834
0.2605,-41.8091,-74.7681,-93.689,-112,-105.286,-141.296,-223.389,-156.25,-72.6318,-44.5557,-54.6265,-25.9399,-17.395,-12.207,-5.79834
0.26055,-41.8091,-74.7681,-93.0786,-112,-105.591,-140.991,-223.389,-156.25,-72.6318,-44.8608,-53.7109,-25.6348,-17.395,-12.207,-5.79834
0.2606,-41.5039,-75.0732,-91.8579,-112,-106.201,-141.296,-223.389,-155.945,-72.937,-44.2505,-54.0161,-25.6348,-17.7002,-12.207,-6.10352
0.26065,-40.8936,-75.0732,-91.2476,-112.305,-106.201,-141.907,-223.389,-155.945,-72.6318,-44.5557,-53.7109,-25.3296,-17.0898,-12.5122,-5.79834
0.2607,-41.1987,-74.7681,-90.6372,-112,-106.201,-141.907,-223.083,-155.64,-72.937,-44.2505,-54.6265,-25.6348,-17.7002,-11.9019,-5.49316
0.26075,-41.5039,-75.0732,-90.0269,-112.305,-107.117,-141.907,-223.083,-155.64,-72.937,-43.9453,-54.3213,-25.9399,-17.7002,-12.207,-5.79834
0.2608,-41.5039,-74.7681,-89.4165,-112.61,-107.727,-141.907,-223.389,-155.64,-72.6318,-43.9453,-54.0161,-25.6348,-17.7002,-12.207,-6.10352
0.26085,-41.5039,-75.0732,-89.4165,-112.915,-108.337,-142.517,-223.389,-155.334,-72.3267,-44.2505,-54.0161,-25.3296,-18.0054,-12.207,-5.79834
0.2609,-40.8936,-75.0732,-88.8062,-113.22,-108.643,-142.517,-223.694,-155.64,-72.937,-43.6401,-54.0161,-25.6348,-17.7002,-12.5122,-5.79834
0.26095,-41.1987,-75.0732,-88.501,-113.22,-108.948,-143.127,-223.694,-155.64,-73.2422,-44.2505,-54.0161,-25.3296,-18.0054,-12.207,-6.40869
0.261,-40.8936,-75.0732,-87.8906,-113.22,-109.253,-143.127,-223.694,-155.334,-72.6318,-44.2505,-54.0161,-25.6348,-18.3105,-12.207,-5.79834
0.26105,-40.8936,-75.0732,-87.5854,-113.831,-110.168,-142.822,-224.304,-155.64,-72.937,-43.9453,-53.7109,-25.6348,-18.6157,-12.8174,-6.10352
0.2611,-40.8936,-75.6836,-87.2803,-114.746,-110.474,-143.127,-223.999,-155.945,-72.6318,-43.9453,-54.0161,-25.3296,-18.3105,-12.5122,-6.40869
0.26115,-40.2832,-75.0732,-86.9751,-114.746,-110.779,-142.822,-223.694,-156.25,-72.3267,-43.335,-54.0161,-25.6348,-18.3105,-12.5122,-5.79834
0.2612,-40.2832,-75.0732,-86.9751,-115.051,-111.084,-142.822,-223.083,-156.25,-72.6318,-43.335,-53.4058,-25.6348,-18.0054,-12.8174,-6.40869
0.26125,-39.6729,-75.0732,-86.6699,-115.051,-111.694,-142.212,-222.778,-156.25,-72.937,-43.6401,-53.1006,-25.6348,-18.3105,-11.9019,-7.01904
0.2613,-39.6729,-75.0732,-86.3647,-115.662,-111.694,-141.907,-222.778,-156.25,-72.3267,-43.9453,-53.4058,-25.6348,-18.3105,-12.5122,-7.01904
0.26135,-39.0625,-75.0732,-86.9751,-115.967,-111.389,-141.602,-222.168,-156.555,-72.3267,-43.335,-52.7954,-25.3296,-17.7002,-12.8174,-7.01904
0.2614,-38.7573,-75.0732,-86.9751,-115.662,-111.694,-141.296,-222.168,-156.25,-72.3267,-43.6401,-53.1006,-25.6348,-18.0054,-12.5122,-7.01904
0.26145,-39.0625,-75.3784,-86.3647,-115.051,-111.389,-140.991,-222.168,-156.25,-72.0215,-43.6401,-52.7954,-25.9399,-18.0054,-13.1226,-7.32422
0.2615,-39.3677,-75.6836,-85.7544,-115.051,-111.389,-140.686,-222.168,-155.64,-72.0215,-43.6401,-52.4902,-25.6348,-17.7002,-13.1226,-7.01904
0.26155,-38.7573,-75.6836,-86.0596,-114.441,-111.084,-140.381,-222.473,-155.64,-71.7163,-43.6401,-53.1006,-26.5503,-17.395,-12.8174,-7.01904
0.2616,-38.4521,-75.9888,-85.4492,-114.441,-111.084,-140.686,-222.473,-155.64,-71.4111,-43.9453,-53.7109,-26.8555,-16.7847,-12.8174,-7.01904
0.26165,-38.7573,-75.9888,-85.144,-114.136,-111.389,-141.296,-222.778,-155.029,-72.0215,-43.9453,-53.4058,-27.1606,-16.7847,-12.8174,-6.71387
0.2617,-39.0625,-76.5991,-85.144,-113.831,-111.389,-141.296,-222.778,-154.724,-71.4111,-44.2505,-53.7109,-27.4658,-17.0898,-12.8174,-7.01904
0.26175,-38.7573,-77.2095,-85.144,-113.831,-111.694,-141.296,-223.389,-154.419,-70.8008,-44.5557,-53.7109,-27.4658,-16.7847,-12.207,-7.01904
0.2618,-39.0625,-77.5146,-85.144,-114.136,-111.694,-141.907,-223.083,-154.419,-70.4956,-44.5557,-54.0161,-27.4658,-16.7847,-12.5122,-6.71387
0.26185,-38.7573,-77.8198,-85.7544,-114.136,-111.389,-142.517,-222.778,-154.724,-70.8008,-44.2505,-54.0161,-28.0762,-16.4795,-11.9019,-6.71387
0.2619,-38.4521,-78.125,-85.4492,-114.441,-111.694,-142.212,-223.083,-155.029,-70.1904,-44.2505,-53.7109,-27.771,-16.4795,-11.5967,-6.40869
0.26195,-38.4521,-78.7354,-85.7544,-114.441,-111.694,-142.822,-222.778,-154.724,-70.4956,-44.5557,-53.4058,-27.4658,-17.0898,-11.5967,-6.40869
0.262,-38.147,-78.7354,-85.7544,-114.746,-112,-142.822,-222.778,-155.029,-70.4956,-44.5557,-53.7109,-27.4658,-16.7847,-11.2915,-6.40869
0.26205,-37.8418,-79.0405,-86.0596,-115.051,-111.389,-143.127,-222.778,-155.029,-70.1904,-44.2505,-53.7109,-27.1606,-16.7847,-11.2915,-6.40869
0.2621,-37.8418,-78.7354,-86.3647,-114.441,-111.694,-143.127,-222.168,-155.334,-70.1904,-44.5557,-53.7109,-27.4658,-17.0898,-11.2915,-6.10352
0.26215,-37.8418,-78.7354,-86.3647,-115.356,-112,-143.433,-221.863,-155.029,-70.1904,-44.5557,-54.0161,-27.1606,-17.7002,-11.2915,-6.71387
0.2622,-37.5366,-79.0405,-86.6699,-115.356,-112,-143.738,-222.168,-155.64,-69.5801,-44.8608,-53.4058,-26.5503,-17.7002,-11.2915,-6.71387
0.26225,-37.5366,-78.7354,-86.6699,-115.967,-111.694,-143.738,-221.863,-155.945,-69.5801,-44.5557,-54.0161,-27.1606,-17.7002,-11.2915,-6.10352
0.2623,-37.5366,-78.125,-86.9751,-116.272,-112.305,-144.043,-221.863,-155.945,-69.5801,-44.5557,-54.3213,-27.1606,-18.0054,-11.5967,-6.71387
0.26235,-37.2314,-78.4302,-86.6699,-116.272,-112.61,-144.348,-222.473,-156.25,-68.9697,-44.5557,-54.3213,-27.1606,-17.7002,-11.5967,-6.40869
0.2624,-37.2314,-78.4302,-86.6699,-117.188,-112.915,-144.043,-222.473,-156.25,-68.6646,-44.5557,-54.6265,-26.8555,-18.0054,-11.5967,-6.10352
0.26245,-37.2314,-78.7354,-86.9751,-117.493,-113.22,-143.738,-222.778,-155.945,-68.6646,-44.2505,-54.9316,-26.5503,-17.7002,-12.207,-6.10352
0.2625,-37.2314,-78.4302,-87.2803,-117.493,-114.136,-144.043,-222.778,-156.555,-68.6646,-44.2505,-55.2368,-26.2451,-17.395,-12.207,-6.10352
0.26255,-37.5366,-78.4302,-87.2803,-117.493,-114.441,-144.043,-222.778,-157.166,-68.3594,-44.2505,-55.542,-26.5503,-18.3105,-11.9019,-5.79834
0.2626,-36.9263,-78.125,-87.2803,-117.493,-115.051,-143.127,-222.473,-156.86,-68.6646,-43.9453,-55.2368,-26.2451,-17.7002,-11.9019,-6.10352
0.26265,-36.6211,-77.8198,-87.2803,-118.408,-115.662,-143.127,-222.473,-156.86,-68.6646,-44.2505,-54.9316,-25.9399,-18.3105,-11.5967,-6.40869
0.2627,-36.3159,-77.5146,-86.9751,-119.019,-115.662,-142.822,-222.473,-157.166,-68.3594,-44.2505,-55.542,-25.9399,-18.3105,-11.2915,-6.10352
0.26275,-36.3159,-76.9043,-87.5854,-119.629,-115.662,-142.517,-222.168,-157.471,-68.3594,-44.5557,-54.9316,-26.2451,-18.0054,-10.9863,-6.10352
0.2628,-36.0107,-77.2095,-86.9751,-120.239,-115.967,-142.517,-222.168,-157.166,-68.9697,-44.2505,-55.2368,-26.2451,-18.0054,-10.9863,-6.71387
0.26285,-35.7056,-76.9043,-87.2803,-120.239,-115.967,-142.822,-222.473,-157.471,-68.6646,-44.2505,-54.9316,-26.2451,-18.3105,-10.6812,-6.40869
0.2629,-35.4004,-77.2095,-86.9751,-120.85,-116.272,-143.127,-222.168,-157.776,-68.6646,-44.5557,-54.6265,-26.2451,-18.3105,-10.9863,-6.71387
0.26295,-35.0952,-76.9043,-87.5854,-121.46,-115.967,-142.822,-222.168,-157.776,-69.2749,-43.9453,-54.6265,-26.2451,-18.0054,-10.9863,-7.01904
0.263,-34.79,-76.5991,-87.8906,-121.155,-115.662,-143.127,-222.168,-158.081,-69.5801,-44.2505,-54.9316,-26.5503,-18.3105,-10.376,-6.10352
0.26305,-35.4004,-76.9043,-87.8906,-121.46,-115.662,-143.433,-222.473,-158.081,-69.8853,-44.2505,-54.3213,-26.2451,-18.0054,-10.376,-6.71387
0.2631,-35.4004,-77.2095,-87.5854,-122.375,-115.967,-143.433,-222.473,-158.081,-69.8853,-44.5557,-54.3213,-25.9399,-18.0054,-10.9863,-6.71387
0.26315,-35.0952,-77.5146,-87.8906,-122.681,-115.356,-143.738,-222.778,-158.691,-69.8853,-44.8608,-54.6265,-26.2451,-17.395,-10.9863,-5.79834
0.2632,-34.79,-77.5146,-88.1958,-123.291,-115.662,-144.043,-223.083,-158.386,-70.4956,-44.8608,-54.6265,-25.6348,-17.7002,-11.2915,-6.10352
0.26325,-34.4849,-78.125,-87.8906,-123.596,-115.356,-144.348,-223.083,-158.386,-70.4956,-45.166,-54.6265,-25.9399,-17.7002,-11.2915,-6.10352
0.2633,-34.4849,-78.4302,-88.501,-123.901,-115.051,-144.348,-223.389,-158.081,-70.1904,-44.8608,-54.6265,-25.9399,-17.7002,-11.5967,-5.79834
0.26335,-34.4849,-79.0405,-88.1958,-124.512,-115.051,-144.348,-224.304,-158.386,-69.5801,-45.166,-54.9316,-25.9399,-17.395,-11.5967,-5.79834
0.2634,-33.8745,-79.3457,-88.501,-125.122,-115.051,-144.653,-224.304,-158.691,-69.2749,-44.5557,-54.9316,-25.9399,-17.7002,-11.9019,-5.79834
0.26345,-34.1797,-79.3457,-88.8062,-125.427,-114.441,-144.653,-224.304,-158.691,-68.9697,-44.5557,-54.6265,-26.2451,-17.395,-11.5967,-5.49316
0.2635,-34.4849,-79.9561,-89.1113,-125.427,-113.831,-144.043,-223.694,-158.691,-68.0542,-44.5557,-54.6265,-26.2451,-18.0054,-11.5967,-5.49316
0.26355,-34.79,-79.9561,-89.1113,-126.038,-113.831,-143.433,-223.389,-158.386,-67.4438,-44.8608,-54.6265,-26.2451,-18.3105,-11.9019,-5.79834
0.2636,-34.4849,-80.2612,-89.7217,-126.953,-113.22,-143.433,-223.694,-157.776,-67.749,-45.166,-54.3213,-26.2451,-18.0054,-11.5967,-5.79834
0.26365,-34.1797,-80.2612,-90.0269,-127.563,-112.915,-143.433,-223.694,-157.776,-67.4438,-44.8608,-54.6265,-26.5503,-18.0054,-11.5967,-5.49316
0.2637,-34.4849,-80.2612,-89.7217,-127.563,-112.915,-143.738,-222.778,-157.471,-68.0542,-44.8608,-54.3213,-27.1606,-18.3105,-11.2915,-5.79834
0.26375,-34.4849,-80.5664,-89.7217,-128.174,-112.915,-143.433,-223.083,-156.86,-67.749,-44.8608,-54.3213,-27.1606,-18.3105,-10.9863,-5.79834
0.2638,-34.1797,-80.8716,-90.0269,-129.089,-113.22,-143.127,-223.694,-156.25,-67.4438,-45.166,-54.0161,-27.1606,-18.6157,-11.2915,-5.79834
0.26385,-33.5693,-81.1768,-89.4165,-129.395,-112.915,-142.822,-223.694,-156.25,-68.0542,-44.8608,-54.3213,-27.771,-18.6157,-10.6812,-6.10352
0.2639,-33.5693,-81.7871,-89.1113,-130.005,-112.915,-142.822,-223.694,-156.25,-68.6646,-44.8608,-54.0161,-27.771,-18.3105,-10.376,-5.79834
0.26395,-33.5693,-82.0923,-88.501,-130.615,-112.915,-143.127,-223.999,-155.334,-68.0542,-44.8608,-54.3213,-27.4658,-18.3105,-10.376,-5.79834
0.264,-33.5693,-82.7026,-87.8906,-130.92,-113.525,-142.517,-224.609,-155.029,-67.749,-45.166,-54.0161,-27.1606,-18.3105,-10.376,-6.10352
0.26405,-32.6538,-83.0078,-87.2803,-131.531,-112.915,-142.212,-224.915,-155.029,-67.749,-44.8608,-53.7109,-27.1606,-18.3105,-10.376,-6.10352
0.2641,-32.3486,-83.313,-86.6699,-131.836,-113.525,-142.212,-225.22,-154.419,-68.0542,-44.5557,-53.7109,-26.5503,-18.3105,-10.6812,-5.79834
0.26415,-32.6538,-83.0078,-86.6699,-131.836,-113.831,-142.822,-225.22,-154.419,-68.0542,-44.5557,-54.0161,-26.5503,-18.0054,-10.376,-5.79834
0.2642,-32.3486,-83.6182,-85.4492,-132.141,-114.746,-141.907,-225.525,-153.809,-67.749,-44.2505,-53.1006,-26.8555,-17.7002,-10.6812,-6.10352
0.26425,-32.0435,-84.2285,-85.7544,-132.141,-115.356,-141.907,-225.22,-153.503,-67.4438,-44.2505,-53.7109,-26.2451,-17.7002,-10.9863,-5.79834
0.2643,-32.0435,-84.2285,-85.144,-132.446,-115.967,-141.602,-225.83,-153.503,-67.1387,-44.2505,-53.7109,-26.2451,-17.395,-10.9863,-5.79834
0.26435,-32.0435,-84.5337,-85.144,-132.141,-116.272,-141.907,-225.22,-153.198,-66.8335,-43.6401,-53.7109,-26.5503,-17.395,-10.6812,-5.49316
0.2644,-32.0435,-84.2285,-85.144,-132.141,-116.272,-141.602,-225.22,-153.198,-67.1387,-43.9453,-53.7109,-26.5503,-17.395,-10.6812,-5.49316
0.26445,-32.3486,-85.144,-84.5337,-132.446,-116.272,-141.296,-224.915,-152.893,-67.1387,-43.9453,-53.7109,-26.8555,-17.7002,-10.376,-5.79834
0.2645,-32.6538,-85.4492,-84.8389,-132.751,-115.662,-140.991,-225.525,-153.198,-67.1387,-43.6401,-53.4058,-26.8555,-17.0898,-10.9863,-6.10352
0.26455,-32.3486,-85.144,-84.5337,-132.446,-114.746,-140.991,-225.22,-153.809,-67.4438,-43.6401,-53.4058,-26.8555,-17.0898,-11.5967,-5.79834
0.2646,-32.959,-85.144,-84.8389,-132.446,-114.136,-141.296,-224.304,-153.809,-67.4438,-43.6401,-53.7109,-27.1606,-17.395,-10.6812,-5.79834
0.26465,-32.959,-85.144,-83.9233,-132.446,-113.525,-141.296,-224.915,-154.114,-67.4438,-43.6401,-53.7109,-27.1606,-17.7002,-10.6812,-6.10352
0.2647,-32.959,-85.144,-83.313,-132.446,-113.525,-141.602,-224.915,-154.724,-67.1387,-43.9453,-53.4058,-26.8555,-17.7002,-11.2915,-6.10352
0.26475,-32.959,-84.8389,-82.7026,-133.057,-112.61,-141.907,-224.609,-155.029,-67.1387,-43.9453,-53.4058,-26.8555,-17.395,-11.2915,-6.10352
0.2648,-32.6538,-84.5337,-82.7026,-132.751,-112.305,-142.212,-223.999,-155.64,-67.1387,-44.2505,-54.0161,-26.8555,-17.395,-10.6812,-6.10352
0.26485,-32.959,-84.2285,-82.0923,-133.057,-112.305,-142.517,-223.999,-155.029,-67.1387,-44.2505,-54.0161,-26.8555,-17.395,-10.6812,-6.40869
0.2649,-32.959,-83.6182,-81.1768,-133.057,-112.915,-142.822,-223.999,-155.029,-66.8335,-44.5557,-53.7109,-26.8555,-17.395,-11.2915,-6.10352
0.26495,-32.6538,-83.313,-80.8716,-132.751,-112.915,-142.822,-223.389,-155.334,-66.8335,-44.5557,-53.4058,-27.1606,-17.0898,-10.6812,-6.71387
0.265,-32.6538,-82.7026,-80.8716,-133.667,-113.525,-143.127,-223.389,-155.029,-66.8335,-43.9453,-53.4058,-26.8555,-17.395,-10.9863,-6.71387
0.26505,-32.6538,-82.0923,-80.5664,-132.751,-113.831,-143.738,-223.083,-154.724,-67.1387,-44.2505,-53.7109,-27.1606,-17.0898,-10.6812,-6.10352
0.2651,-32.959,-81.7871,-79.9561,-132.141,-114.746,-143.433,-223.083,-154.419,-67.1387,-44.5557,-53.4058,-27.4658,-17.0898,-10.6812,-6.40869
0.26515,-32.3486,-81.4819,-79.9561,-132.141,-115.662,-143.433,-223.083,-154.419,-66.5283,-44.5557,-54.0161,-27.1606,-17.395,-10.9863,-6.10352
0.2652,-32.959,-81.7871,-80.2612,-131.531,-115.967,-143.433,-223.694,-154.724,-66.5283,-44.2505,-53.7109,-26.8555,-17.395,-10.9863,-5.18799
0.26525,-33.2642,-82.0923,-80.5664,-130.92,-116.272,-144.043,-223.694,-154.724,-66.2231,-43.9453,-54.0161,-26.8555,-17.395,-10.6812,-5.49316
0.2653,-32.959,-81.7871,-80.8716,-130.92,-116.882,-143.738,-223.694,-154.724,-66.5283,-43.9453,-54.0161,-26.2451,-17.7002,-10.6812,-5.18799
0.26535,-33.2642,-82.0923,-80.5664,-129.7,-117.493,-143.127,-223.694,-154.419,-66.5283,-44.5557,-53.7109,-26.5503,-17.7002,-10.6812,-5.18799
0.2654,-32.959,-82.7026,-80.8716,-129.089,-117.493,-142.822,-223.999,-154.419,-66.5283,-44.5557,-53.7109,-26.2451,-18.3105,-10.6812,-5.49316
0.26545,-32.959,-83.0078,-81.4819,-128.479,-117.493,-142.822,-223.694,-154.419,-66.5283,-43.9453,-53.7109,-25.6348,-18.3105,-10.9863,-5.18799
0.2655,-32.6538,-83.0078,-81.4819,-127.563,-117.493,-142.517,-222.778,-154.724,-66.2231,-44.2505,-54.0161,-26.2451,-18.3105,-10.9863,-5.49316
0.26555,-32.6538,-83.6182,-81.4819,-127.258,-117.493,-142.517,-223.083,-154.724,-66.2231,-44.2505,-53.7109,-26.2451,-18.6157,-10.6812,-6.10352
0.2656,-32.959,-83.6182,-81.1768,-126.648,-117.798,-142.212,-223.083,-155.029,-66.5283,-43.9453,-54.0161,-25.6348,-19.2261,-11.5967,-6.10352
0.26565,-32.6538,-83.9233,-81.4819,-126.648,-118.103,-142.212,-222.778,-155.334,-65.918,-44.2505,-53.7109,-25.9399,-19.2261,-11.5967,-6.10352
0.2657,-33.2642,-83.313,-81.1768,-126.038,-117.493,-142.212,-222.473,-155.334,-66.2231,-43.9453,-53.7109,-25.6348,-18.9209,-11.5967,-5.79834
0.26575,-32.959,-83.6182,-81.1768,-125.122,-118.103,-142.822,-222.168,-155.334,-66.2231,-43.6401,-54.0161,-25.6348,-18.9209,-11.5967,-5.79834
0.2658,-32.959,-83.6182,-80.8716,-125.122,-118.408,-142.822,-222.473,-155.334,-66.2231,-43.6401,-54.0161,-25.6348,-18.9209,-11.9019,-6.10352
0.26585,-32.959,-83.6182,-80.2612,-124.817,-118.408,-143.127,-222.168,-155.64,-66.2231,-43.9453,-53.7109,-25.6348,-18.3105,-12.207,-6.10352
0.2659,-32.959,-83.6182,-79.9561,-124.512,-118.408,-143.127,-222.168,-155.64,-66.8335,-43.9453,-54.0161,-25.3296,-18.3105,-12.207,-5.79834
0.26595,-32.959,-83.313,-79.6509,-124.512,-118.408,-143.433,-222.473,-155.945,-66.5283,-43.335,-54.3213,-25.9399,-18.0054,-11.9019,-5.79834
0.266,-32.6538,-83.313,-79.0405,-124.207,-118.713,-143.738,-222.473,-156.555,-67.1387,-43.6401,-54.0161,-25.9399,-18.0054,-11.2915,-5.49316
0.26605,-33.2642,-83.0078,-78.7354,-124.207,-119.324,-143.127,-222.473,-156.555,-67.4438,-43.9453,-54.0161,-25.6348,-18.3105,-11.5967,-6.10352
0.2661,-33.2642,-83.313,-78.4302,-124.207,-119.019,-143.127,-223.083,-156.555,-67.4438,-43.9453,-53.7109,-25.9399,-18.0054,-11.9019,-5.79834
0.26615,-33.2642,-83.313,-78.7354,-123.901,-119.324,-143.738,-223.083,-156.555,-67.1387,-44.2505,-53.4058,-25.9399,-17.7002,-11.5967,-5.49316
0.2662,-33.5693,-83.313,-78.7354,-124.207,-119.934,-143.738,-222.778,-156.86,-67.749,-44.5557,-53.4058,-26.2451,-18.3105,-11.2915,-5.79834
0.26625,-33.5693,-83.313,-78.125,-124.207,-119.629,-143.127,-222.473,-156.555,-67.749,-44.5557,-53.1006,-26.2451,-18.6157,-11.2915,-5.79834
0.2663,-33.5693,-83.9233,-78.125,-124.512,-119.629,-143.433,-222.778,-156.86,-67.749,-44.5557,-53.1006,-26.2451,-18.0054,-11.5967,-6.10352
0.26635,-32.959,-84.2285,-78.125,-124.817,-119.324,-143.127,-223.083,-157.166,-68.0542,-44.2505,-53.4058,-26.2451,-18.0054,-11.5967,-5.79834
0.2664,-33.2642,-84.2285,-77.8198,-124.817,-119.019,-143.433,-222.778,-157.166,-68.0542,-44.2505,-53.4058,-26.2451,-18.3105,-11.2915,-5.79834
0.26645,-32.959,-85.144,-77.5146,-124.817,-119.019,-142.822,-223.083,-157.166,-68.3594,-44.8608,-52.7954,-25.9399,-18.3105,-11.5967,-5.79834
0.2665,-32.6538,-85.4492,-77.2095,-125.122,-119.019,-143.127,-223.083,-157.166,-68.3594,-44.8608,-53.1006,-26.2451,-18.3105,-11.2915,-5.79834
0.26655,-32.6538,-85.7544,-77.8198,-125.427,-119.629,-143.127,-223.389,-156.86,-68.0542,-45.166,-53.4058,-25.9399,-18.3105,-11.9019,-6.10352
0.2666,-32.3486,-86.0596,-77.5146,-126.038,-119.324,-143.127,-223.389,-157.471,-68.3594,-44.8608,-53.7109,-25.6348,-18.0054,-11.5967,-5.49316
0.26665,-32.3486,-86.6699,-77.5146,-125.427,-119.324,-142.822,-222.778,-157.166,-68.6646,-45.166,-54.0161,-25.9399,-18.0054,-10.9863,-5.49316
0.2667,-32.3486,-86.9751,-76.9043,-125.732,-119.629,-142.822,-223.083,-156.25,-68.6646,-45.4712,-54.3213,-25.6348,-18.3105,-11.2915,-6.10352
