t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.12025,-36.0107,-27.1606,-42.7246,-21.3623,-22.583,-19.8364,-19.5313,-25.3296,-269.775,-150.452,-107.727,-72.6318,-62.8662,-44.2505,-31.1279,-28.9917,-21.9727,-14.0381,-3.96729,7.32422
0.1203,-36.3159,-27.1606,-42.7246,-21.0571,-22.8882,-20.1416,-20.1416,-25.6348,-270.996,-148.926,-106.812,-71.7163,-62.8662,-43.9453,-30.5176,-29.2969,-22.583,-13.4277,-4.27246,7.62939
0.12035,-36.0107,-26.5503,-42.7246,-20.4468,-22.583,-20.4468,-19.8364,-25.9399,-271.912,-148.01,-105.896,-71.106,-62.2559,-43.9453,-30.5176,-29.2969,-21.3623,-13.7329,-3.96729,7.62939
0.1204,-36.3159,-26.8555,-42.7246,-20.752,-22.8882,-20.1416,-19.8364,-25.9399,-270.996,-146.484,-105.591,-71.106,-62.2559,-43.335,-30.5176,-28.9917,-21.3623,-13.1226,-4.27246,7.01904
0.12045,-36.9263,-26.8555,-42.1143,-20.752,-22.583,-20.4468,-19.2261,-25.9399,-270.386,-145.874,-105.286,-70.1904,-61.6455,-43.9453,-30.8228,-28.9917,-21.0571,-13.4277,-3.66211,7.62939
0.1205,-36.3159,-26.5503,-42.7246,-20.752,-23.1934,-20.1416,-19.5313,-26.5503,-269.165,-144.958,-104.065,-70.1904,-61.9507,-43.335,-30.5176,-28.0762,-20.752,-12.5122,-3.96729,7.62939
0.12055,-36.6211,-26.5503,-42.7246,-21.0571,-22.583,-20.4468,-19.8364,-26.5503,-268.25,-144.043,-103.76,-69.8853,-61.6455,-43.0298,-30.2124,-28.0762,-21.0571,-12.8174,-3.96729,7.62939
0.1206,-36.6211,-26.2451,-42.4194,-20.4468,-22.8882,-20.1416,-19.5313,-26.8555,-266.724,-142.822,-103.149,-69.2749,-61.6455,-43.0298,-30.2124,-27.771,-20.1416,-12.8174,-3.35693,7.62939
0.12065,-36.0107,-26.2451,-42.4194,-21.0571,-22.8882,-20.1416,-19.5313,-27.1606,-264.587,-141.907,-103.149,-69.2749,-61.0352,-42.1143,-29.9072,-27.771,-20.4468,-12.5122,-3.35693,7.93457
0.1207,-36.3159,-26.2451,-42.4194,-21.3623,-23.1934,-20.4468,-19.5313,-27.4658,-262.756,-141.296,-102.234,-68.6646,-60.73,-42.4194,-30.2124,-27.1606,-19.8364,-12.5122,-3.05176,7.93457
0.12075,-36.0107,-26.8555,-42.7246,-21.6675,-22.8882,-20.4468,-19.8364,-27.771,-260.315,-140.381,-101.624,-68.0542,-60.73,-42.1143,-28.9917,-27.1606,-19.8364,-12.5122,-3.05176,7.93457
0.1208,-36.0107,-26.5503,-42.7246,-21.3623,-22.8882,-20.1416,-19.8364,-27.771,-258.789,-139.16,-101.013,-67.1387,-60.4248,-41.8091,-29.6021,-27.1606,-19.8364,-12.8174,-3.05176,7.93457
0.12085,-36.0107,-26.5503,-42.1143,-21.0571,-22.8882,-20.1416,-19.5313,-28.3813,-255.737,-138.245,-100.708,-67.4438,-60.1196,-41.5039,-28.9917,-26.8555,-19.2261,-12.5122,-3.35693,7.93457
0.1209,-35.7056,-26.8555,-42.4194,-21.3623,-21.9727,-20.4468,-19.5313,-28.0762,-253.601,-137.329,-100.403,-66.8335,-59.5093,-41.5039,-28.9917,-27.1606,-18.9209,-12.5122,-2.74658,8.23975
0.12095,-35.7056,-26.2451,-42.1143,-20.752,-22.8882,-20.4468,-19.5313,-28.3813,-251.77,-136.719,-99.1821,-66.5283,-59.5093,-41.1987,-29.2969,-26.8555,-18.9209,-12.207,-2.74658,8.54492
0.121,-35.7056,-26.5503,-42.4194,-21.3623,-22.2778,-20.4468,-20.1416,-28.9917,-249.634,-135.498,-98.877,-66.2231,-58.8989,-40.5884,-28.6865,-27.1606,-18.9209,-12.5122,-3.05176,8.54492
0.12105,-35.7056,-26.5503,-42.4194,-20.752,-22.2778,-20.4468,-19.8364,-28.9917,-247.498,-134.277,-98.2666,-65.6128,-58.5938,-40.2832,-28.3813,-27.4658,-18.9209,-12.207,-2.74658,7.93457
0.1211,-35.7056,-26.8555,-41.8091,-21.0571,-22.2778,-20.4468,-19.8364,-28.9917,-245.056,-133.057,-97.9614,-65.6128,-58.2886,-39.6729,-28.3813,-27.4658,-18.3105,-12.207,-3.05176,7.93457
0.12115,-34.79,-26.8555,-42.1143,-21.3623,-22.583,-20.4468,-20.1416,-29.2969,-242.92,-132.141,-96.4355,-65.0024,-57.9834,-39.6729,-28.3813,-27.4658,-18.3105,-11.9019,-2.74658,7.93457
0.1212,-35.4004,-26.5503,-42.1143,-21.0571,-22.583,-20.752,-20.1416,-30.2124,-240.479,-131.226,-96.4355,-64.6973,-57.373,-39.6729,-27.771,-27.1606,-18.3105,-11.9019,-3.05176,7.93457
0.12125,-35.4004,-27.1606,-42.1143,-21.6675,-22.2778,-20.4468,-20.1416,-30.5176,-238.647,-130.615,-95.2148,-63.7817,-57.0679,-39.3677,-27.4658,-27.1606,-18.3105,-11.9019,-2.74658,7.93457
0.1213,-35.7056,-26.8555,-42.1143,-21.0571,-22.8882,-20.1416,-20.4468,-30.2124,-236.206,-129.7,-94.6045,-63.7817,-56.4575,-39.3677,-27.1606,-26.5503,-18.6157,-11.5967,-3.05176,7.62939
0.12135,-35.7056,-26.8555,-41.8091,-21.9727,-22.2778,-20.4468,-20.4468,-30.5176,-233.154,-128.784,-94.2993,-63.4766,-56.1523,-39.3677,-27.1606,-26.8555,-18.3105,-11.2915,-2.74658,8.23975
0.1214,-35.0952,-26.8555,-41.8091,-21.9727,-23.1934,-20.4468,-20.752,-30.8228,-231.323,-128.174,-93.0786,-63.1714,-55.542,-39.0625,-27.4658,-26.5503,-18.0054,-10.9863,-2.74658,7.93457
0.12145,-35.4004,-27.4658,-41.5039,-21.9727,-23.1934,-20.752,-20.4468,-31.4331,-228.882,-127.258,-92.4683,-62.561,-54.9316,-38.4521,-26.5503,-25.9399,-18.0054,-10.6812,-2.44141,8.23975
0.1215,-35.4004,-27.1606,-41.5039,-21.6675,-22.8882,-20.1416,-20.4468,-31.7383,-226.746,-126.038,-91.8579,-62.2559,-54.6265,-38.4521,-26.5503,-25.9399,-18.3105,-10.9863,-2.44141,8.54492
0.12155,-35.0952,-27.4658,-41.1987,-21.3623,-22.8882,-20.4468,-20.1416,-31.7383,-223.999,-125.122,-91.5527,-62.2559,-54.3213,-37.8418,-26.5503,-25.6348,-18.3105,-10.9863,-1.83105,8.23975
0.1216,-35.4004,-27.4658,-40.8936,-21.6675,-22.8882,-20.4468,-20.4468,-32.0435,-222.473,-124.512,-90.332,-61.6455,-53.4058,-38.147,-26.2451,-25.9399,-17.7002,-10.376,-1.83105,8.8501
0.12165,-35.4004,-27.4658,-41.1987,-21.6675,-23.1934,-20.752,-20.752,-32.0435,-220.642,-123.291,-90.0269,-61.9507,-53.4058,-37.8418,-25.9399,-25.6348,-18.0054,-10.6812,-1.83105,8.8501
0.1217,-35.0952,-27.771,-41.1987,-21.6675,-22.583,-21.0571,-20.752,-32.6538,-218.811,-122.375,-89.4165,-61.0352,-53.1006,-37.5366,-25.9399,-25.6348,-17.7002,-10.6812,-1.52588,8.8501
0.12175,-35.7056,-28.0762,-41.1987,-21.3623,-22.8882,-20.752,-21.0571,-32.3486,-216.675,-121.765,-88.8062,-61.0352,-53.1006,-37.2314,-25.9399,-25.6348,-17.7002,-10.9863,-1.52588,8.23975
0.1218,-35.0952,-28.3813,-41.1987,-21.3623,-22.583,-20.752,-21.0571,-32.6538,-214.233,-121.155,-88.501,-60.4248,-52.7954,-37.2314,-25.3296,-25.3296,-17.0898,-10.9863,-1.2207,8.8501
0.12185,-35.4004,-28.0762,-41.5039,-21.6675,-22.8882,-20.752,-21.3623,-33.2642,-212.402,-121.155,-87.5854,-60.1196,-52.1851,-37.2314,-25.9399,-25.0244,-17.0898,-10.0708,-1.52588,8.54492
0.1219,-35.4004,-28.3813,-41.5039,-21.6675,-22.583,-21.0571,-21.6675,-33.2642,-210.266,-120.239,-87.2803,-59.5093,-52.4902,-36.9263,-25.9399,-24.7192,-17.0898,-10.6812,-1.52588,8.54492
0.12195,-35.4004,-28.3813,-41.8091,-21.6675,-22.2778,-20.1416,-21.6675,-34.1797,-209.045,-119.934,-86.6699,-59.2041,-51.8799,-37.2314,-25.6348,-24.7192,-16.7847,-10.376,-1.52588,8.54492
0.122,-35.4004,-28.6865,-41.5039,-21.9727,-22.583,-20.4468,-21.6675,-34.1797,-206.909,-119.019,-86.6699,-58.5938,-51.5747,-36.6211,-25.3296,-25.0244,-16.4795,-10.376,-1.2207,8.54492
0.12205,-34.79,-28.3813,-41.8091,-21.6675,-22.2778,-19.8364,-21.3623,-34.4849,-205.383,-118.408,-86.0596,-58.2886,-50.9644,-36.6211,-25.3296,-24.4141,-16.1743,-10.0708,-1.2207,9.46045
0.1221,-34.79,-28.6865,-41.8091,-21.9727,-22.583,-20.752,-21.6675,-34.79,-203.857,-117.798,-85.7544,-57.9834,-51.2695,-36.6211,-25.3296,-24.4141,-16.1743,-10.0708,-1.2207,9.15527
0.12215,-34.79,-28.6865,-41.8091,-21.6675,-22.8882,-20.752,-21.9727,-35.0952,-202.026,-117.188,-85.4492,-57.6782,-50.9644,-35.7056,-25.0244,-24.1089,-16.1743,-9.76563,-0.915527,9.15527
0.1222,-35.0952,-28.9917,-41.8091,-21.9727,-23.1934,-20.752,-21.6675,-36.0107,-200.5,-115.967,-85.144,-56.7627,-50.354,-36.0107,-25.0244,-24.4141,-16.1743,-9.76563,-1.52588,9.15527
0.12225,-35.0952,-28.9917,-41.5039,-22.2778,-23.4985,-20.752,-21.9727,-35.7056,-198.364,-115.051,-84.8389,-56.7627,-50.354,-35.4004,-25.0244,-24.4141,-16.1743,-9.46045,-1.2207,9.15527
0.1223,-34.79,-28.3813,-41.1987,-22.2778,-23.4985,-21.0571,-21.6675,-36.6211,-196.533,-114.136,-84.5337,-55.8472,-50.0488,-35.4004,-25.0244,-23.8037,-16.1743,-9.15527,-0.610352,9.15527
0.12235,-35.0952,-28.6865,-40.8936,-21.9727,-23.8037,-21.6675,-21.9727,-36.3159,-195.313,-112.915,-84.2285,-55.542,-49.7437,-35.0952,-24.7192,-23.4985,-16.4795,-9.46045,-0.915527,9.46045
0.1224,-35.0952,-28.3813,-40.8936,-21.6675,-23.1934,-21.0571,-21.9727,-37.8418,-193.176,-112.0,-83.0078,-54.6265,-49.1333,-34.4849,-23.8037,-22.8882,-16.1743,-8.8501,-0.610352,9.46045
0.12245,-35.4004,-29.2969,-40.5884,-21.6675,-23.8037,-21.3623,-21.9727,-37.5366,-191.345,-111.084,-83.0078,-54.6265,-48.8281,-34.79,-24.1089,-22.8882,-16.4795,-8.54492,-0.305176,9.15527
0.1225,-35.0952,-28.6865,-40.8936,-21.9727,-23.1934,-21.0571,-21.6675,-37.5366,-188.904,-110.779,-82.3975,-54.6265,-48.8281,-34.4849,-24.1089,-22.8882,-15.8691,-8.23975,0.0,9.15527
0.12255,-35.0952,-28.6865,-41.1987,-22.2778,-23.4985,-21.3623,-21.9727,-38.4521,-187.988,-109.863,-81.7871,-54.3213,-48.8281,-34.79,-23.8037,-22.2778,-15.8691,-8.54492,-0.305176,9.46045
0.1226,-35.4004,-28.9917,-41.5039,-21.9727,-23.4985,-21.6675,-21.9727,-38.147,-186.157,-109.253,-81.1768,-54.3213,-48.5229,-34.4849,-23.8037,-22.583,-15.564,-7.93457,-0.610352,9.46045
0.12265,-34.79,-28.9917,-41.1987,-21.9727,-22.8882,-21.3623,-21.9727,-38.4521,-185.242,-108.643,-80.5664,-54.3213,-47.9126,-34.79,-23.1934,-22.2778,-15.564,-8.8501,-0.610352,9.46045
0.1227,-35.0952,-29.2969,-40.8936,-22.2778,-22.8882,-21.3623,-21.9727,-38.4521,-184.021,-108.032,-79.9561,-54.3213,-47.9126,-35.4004,-23.4985,-22.583,-14.9536,-8.54492,-0.610352,9.46045
0.12275,-34.79,-28.9917,-41.1987,-21.9727,-22.8882,-21.3623,-21.6675,-38.4521,-181.885,-108.032,-79.3457,-54.0161,-47.9126,-34.79,-23.1934,-21.9727,-14.9536,-8.54492,-0.305176,10.0708
0.1228,-35.4004,-29.2969,-41.1987,-22.2778,-22.8882,-21.6675,-22.2778,-38.7573,-180.664,-107.117,-78.7354,-54.0161,-47.9126,-34.79,-23.1934,-22.2778,-14.6484,-8.8501,-0.610352,9.76563
0.12285,-35.7056,-29.2969,-41.5039,-22.2778,-22.583,-21.3623,-22.2778,-39.0625,-179.138,-106.812,-78.125,-53.4058,-47.9126,-34.1797,-23.1934,-22.2778,-14.6484,-8.8501,-0.305176,9.76563
0.1229,-35.7056,-29.9072,-40.8936,-22.583,-23.1934,-21.6675,-21.9727,-39.6729,-177.307,-105.591,-77.5146,-53.1006,-47.3022,-33.8745,-23.4985,-22.2778,-14.6484,-8.8501,-0.610352,9.46045
0.12295,-35.4004,-29.2969,-40.8936,-22.583,-23.4985,-21.6675,-21.9727,-40.2832,-175.171,-104.98,-77.2095,-52.7954,-47.3022,-33.8745,-23.4985,-22.2778,-14.6484,-8.23975,0.0,9.46045
0.123,-35.4004,-29.6021,-40.8936,-22.2778,-23.1934,-21.9727,-22.583,-40.8936,-174.255,-104.37,-76.5991,-52.1851,-46.6919,-33.8745,-23.1934,-21.3623,-14.3433,-8.54492,0.0,10.0708
0.12305,-35.4004,-29.6021,-41.1987,-22.583,-23.4985,-21.9727,-22.2778,-41.8091,-173.035,-103.455,-75.9888,-51.8799,-46.6919,-32.959,-22.8882,-21.6675,-14.0381,-7.93457,0.0,9.76563
0.1231,-35.4004,-29.9072,-40.8936,-22.583,-23.4985,-21.6675,-22.583,-42.4194,-171.814,-102.844,-75.3784,-50.9644,-46.6919,-32.6538,-22.583,-21.6675,-13.7329,-8.54492,0.305176,10.0708
0.12315,-35.4004,-29.6021,-40.5884,-21.9727,-23.8037,-21.9727,-22.2778,-43.0298,-170.593,-101.929,-75.3784,-50.9644,-46.0815,-32.6538,-22.2778,-21.3623,-13.4277,-8.54492,0.305176,9.46045
0.1232,-35.4004,-28.9917,-40.5884,-22.2778,-23.4985,-21.6675,-22.2778,-43.335,-169.373,-101.624,-74.7681,-50.6592,-46.0815,-32.0435,-22.2778,-21.3623,-13.1226,-8.54492,0.915527,9.76563
0.12325,-35.4004,-28.9917,-40.8936,-21.6675,-23.8037,-21.9727,-22.583,-44.2505,-168.762,-101.013,-74.4629,-49.7437,-45.4712,-32.3486,-21.6675,-21.0571,-13.1226,-8.54492,0.610352,9.76563
0.1233,-35.7056,-28.9917,-41.1987,-21.9727,-23.8037,-21.6675,-22.583,-44.8608,-166.931,-100.098,-74.1577,-50.0488,-45.4712,-32.3486,-21.3623,-21.3623,-13.1226,-8.23975,0.610352,9.76563
0.12335,-35.4004,-29.2969,-40.5884,-21.9727,-23.4985,-21.6675,-22.2778,-44.8608,-166.016,-99.1821,-73.5474,-49.4385,-45.166,-32.0435,-21.0571,-21.9727,-12.8174,-8.23975,0.0,9.76563
0.1234,-35.4004,-28.6865,-41.1987,-21.9727,-23.8037,-21.6675,-21.9727,-45.4712,-164.49,-98.2666,-73.5474,-49.7437,-44.8608,-32.0435,-21.3623,-21.0571,-12.8174,-7.93457,0.0,9.76563
0.12345,-35.0952,-28.6865,-40.8936,-22.583,-23.4985,-21.9727,-22.2778,-45.7764,-162.964,-98.2666,-72.3267,-49.1333,-44.8608,-32.0435,-21.6675,-21.0571,-12.5122,-7.93457,0.0,10.376
0.1235,-35.0952,-28.9917,-41.1987,-22.2778,-24.1089,-21.6675,-21.9727,-46.6919,-162.048,-97.3511,-72.0215,-49.1333,-45.166,-32.0435,-21.0571,-20.752,-13.1226,-7.93457,0.0,10.6812
0.12355,-35.0952,-28.9917,-40.5884,-22.2778,-23.8037,-21.0571,-22.2778,-47.6074,-160.217,-97.0459,-71.4111,-49.1333,-44.8608,-31.4331,-21.3623,-21.0571,-12.8174,-7.93457,0.0,10.376
0.1236,-35.0952,-28.9917,-40.8936,-22.583,-23.8037,-21.3623,-21.6675,-47.9126,-158.997,-96.1304,-71.106,-48.8281,-44.5557,-31.4331,-21.0571,-21.0571,-12.8174,-8.23975,0.0,10.9863
0.12365,-34.79,-28.9917,-41.1987,-22.583,-24.1089,-21.3623,-22.2778,-48.5229,-157.471,-95.52,-70.8008,-48.8281,-44.2505,-31.4331,-21.3623,-20.4468,-12.8174,-7.62939,0.305176,10.6812
0.1237,-34.79,-29.6021,-41.1987,-22.583,-23.8037,-21.6675,-22.2778,-49.1333,-156.25,-94.6045,-69.8853,-48.2178,-43.9453,-31.4331,-21.3623,-20.4468,-13.4277,-7.93457,0.305176,10.9863
0.12375,-35.0952,-28.9917,-41.5039,-22.2778,-23.8037,-21.9727,-23.1934,-50.354,-155.64,-93.689,-70.1904,-48.2178,-43.6401,-31.1279,-21.0571,-19.8364,-13.7329,-7.93457,0.305176,10.376
0.1238,-34.79,-29.6021,-41.1987,-22.583,-23.4985,-21.9727,-22.583,-50.6592,-154.419,-93.689,-69.2749,-47.9126,-43.6401,-30.5176,-21.0571,-19.5313,-13.4277,-8.54492,0.610352,10.6812
0.12385,-34.79,-29.2969,-41.1987,-22.583,-23.8037,-22.2778,-22.8882,-51.5747,-153.503,-93.3838,-69.5801,-47.9126,-43.0298,-30.5176,-20.4468,-19.5313,-13.4277,-7.32422,0.610352,10.6812
0.1239,-34.4849,-29.6021,-40.8936,-22.583,-24.1089,-21.9727,-23.1934,-52.4902,-151.978,-92.7734,-68.9697,-47.9126,-42.4194,-30.5176,-21.0571,-18.9209,-12.8174,-8.23975,1.2207,10.6812
0.12395,-34.1797,-29.6021,-41.8091,-22.583,-23.8037,-22.2778,-23.1934,-53.4058,-151.062,-92.4683,-68.3594,-47.3022,-41.8091,-30.5176,-20.752,-19.2261,-13.7329,-7.62939,0.915527,11.2915
0.124,-34.1797,-29.6021,-41.8091,-22.2778,-23.8037,-21.6675,-23.4985,-54.9316,-150.146,-91.5527,-68.6646,-47.6074,-41.8091,-30.2124,-20.752,-18.6157,-13.1226,-7.62939,0.915527,10.6812
0.12405,-33.8745,-29.9072,-41.5039,-22.2778,-23.1934,-21.9727,-22.8882,-55.8472,-148.621,-91.2476,-67.749,-46.6919,-41.5039,-29.9072,-20.1416,-18.9209,-13.7329,-7.32422,0.915527,10.6812
0.1241,-33.5693,-29.6021,-41.5039,-21.9727,-23.4985,-21.9727,-23.1934,-57.0679,-147.4,-90.0269,-67.749,-47.3022,-41.1987,-30.2124,-19.8364,-18.3105,-12.8174,-7.01904,1.2207,10.6812
0.12415,-33.2642,-29.9072,-41.8091,-21.9727,-23.8037,-22.2778,-22.8882,-58.5938,-146.179,-90.0269,-66.8335,-46.6919,-41.5039,-30.2124,-19.8364,-18.3105,-13.1226,-7.01904,1.2207,10.6812
0.1242,-33.8745,-29.9072,-41.5039,-21.6675,-23.1934,-22.583,-23.1934,-60.1196,-145.874,-89.4165,-66.8335,-46.3867,-41.1987,-30.2124,-19.5313,-18.0054,-12.8174,-6.40869,0.915527,10.6812
0.12425,-34.1797,-30.2124,-40.8936,-21.3623,-23.1934,-21.6675,-22.583,-61.9507,-144.348,-88.501,-66.5283,-46.3867,-41.1987,-30.2124,-18.9209,-18.0054,-12.8174,-6.71387,1.2207,10.6812
0.1243,-33.8745,-29.9072,-41.1987,-21.6675,-23.1934,-21.9727,-22.8882,-63.1714,-143.127,-87.8906,-65.918,-45.7764,-40.8936,-30.2124,-19.2261,-17.395,-12.5122,-6.71387,1.2207,10.6812
0.12435,-34.1797,-29.6021,-41.1987,-21.6675,-23.8037,-21.3623,-22.8882,-65.0024,-142.212,-87.5854,-65.6128,-45.7764,-41.1987,-30.5176,-19.2261,-17.395,-12.5122,-6.40869,1.2207,10.6812
0.1244,-33.5693,-29.6021,-41.5039,-21.6675,-23.1934,-21.9727,-23.1934,-67.1387,-141.296,-86.9751,-64.3921,-45.166,-41.1987,-30.2124,-19.2261,-17.0898,-12.5122,-6.40869,1.2207,10.6812
0.12445,-33.8745,-29.6021,-41.5039,-21.6675,-23.8037,-21.6675,-23.1934,-68.9697,-140.076,-86.0596,-64.0869,-44.5557,-40.8936,-29.9072,-18.6157,-17.0898,-11.9019,-6.10352,1.52588,10.6812
0.1245,-33.8745,-29.2969,-41.5039,-21.6675,-23.8037,-21.9727,-23.1934,-71.4111,-138.855,-85.7544,-63.4766,-44.5557,-40.8936,-29.9072,-18.9209,-17.395,-12.207,-6.40869,1.83105,10.6812
0.12455,-34.1797,-28.9917,-41.8091,-21.9727,-24.1089,-22.2778,-23.4985,-73.8525,-138.245,-85.144,-63.4766,-44.2505,-40.2832,-29.9072,-19.2261,-17.395,-11.9019,-6.10352,1.83105,11.2915
0.1246,-34.1797,-28.9917,-41.8091,-21.9727,-24.1089,-21.9727,-23.1934,-76.2939,-137.634,-84.5337,-62.8662,-44.2505,-40.2832,-29.2969,-19.2261,-17.395,-11.9019,-6.10352,2.13623,10.9863
0.12465,-33.8745,-28.9917,-42.1143,-21.9727,-23.8037,-22.2778,-23.4985,-79.9561,-136.719,-84.5337,-62.561,-43.0298,-40.2832,-28.6865,-19.2261,-16.7847,-11.2915,-6.10352,2.13623,11.5967
0.1247,-34.1797,-28.9917,-41.5039,-21.6675,-24.4141,-21.9727,-23.1934,-83.0078,-135.803,-83.6182,-62.561,-43.0298,-39.6729,-28.6865,-18.9209,-17.7002,-11.5967,-5.79834,1.83105,11.5967
0.12475,-33.8745,-28.9917,-41.8091,-21.9727,-24.1089,-22.583,-23.4985,-87.2803,-134.888,-83.313,-62.561,-42.7246,-39.3677,-28.6865,-19.2261,-17.395,-11.2915,-6.10352,2.13623,11.2915
0.1248,-33.8745,-28.3813,-41.5039,-21.3623,-24.4141,-22.583,-23.1934,-91.5527,-133.972,-83.313,-62.561,-42.7246,-38.7573,-28.0762,-19.5313,-17.395,-11.2915,-5.49316,1.83105,12.207
0.12485,-33.5693,-28.6865,-41.8091,-21.9727,-25.0244,-22.583,-23.1934,-96.7407,-133.057,-83.0078,-61.9507,-42.4194,-39.0625,-28.0762,-18.9209,-17.395,-11.2915,-5.79834,2.13623,11.9019
0.1249,-33.8745,-28.6865,-41.8091,-21.3623,-24.4141,-22.583,-22.8882,-103.455,-132.446,-82.7026,-61.9507,-41.8091,-38.7573,-27.4658,-19.2261,-17.7002,-11.9019,-5.18799,1.83105,11.9019
0.12495,-33.8745,-29.2969,-41.5039,-21.6675,-24.4141,-22.2778,-22.8882,-110.474,-131.836,-82.0923,-61.6455,-42.4194,-37.8418,-28.0762,-18.6157,-18.0054,-11.9019,-5.49316,1.83105,12.207
0.125,-33.2642,-28.9917,-41.5039,-21.3623,-24.1089,-22.2778,-22.8882,-119.324,-130.31,-82.3975,-61.3403,-42.4194,-37.8418,-28.0762,-18.6157,-17.395,-11.9019,-5.49316,1.83105,11.9019
0.12505,-33.2642,-28.9917,-41.5039,-21.6675,-24.7192,-21.9727,-22.8882,-129.089,-130.005,-81.4819,-61.3403,-42.7246,-37.5366,-27.4658,-18.6157,-17.0898,-11.9019,-5.49316,2.13623,12.5122
0.1251,-33.2642,-28.6865,-41.8091,-21.6675,-24.4141,-22.2778,-23.1934,-140.991,-129.089,-81.7871,-60.4248,-42.4194,-37.8418,-27.771,-18.3105,-16.7847,-11.9019,-5.49316,2.13623,11.9019
0.12515,-33.5693,-28.3813,-41.5039,-21.3623,-23.8037,-21.6675,-23.1934,-154.114,-128.479,-81.1768,-60.73,-42.1143,-37.5366,-27.4658,-18.3105,-16.7847,-11.5967,-5.18799,2.13623,11.9019
0.1252,-33.5693,-28.9917,-41.8091,-21.6675,-24.1089,-21.6675,-23.1934,-168.457,-127.563,-80.2612,-60.4248,-42.4194,-36.9263,-27.4658,-18.3105,-16.4795,-10.9863,-5.18799,2.13623,12.207
0.12525,-33.5693,-28.3813,-41.8091,-21.6675,-23.8037,-21.9727,-23.1934,-183.411,-126.953,-79.9561,-59.8145,-42.1143,-36.9263,-27.4658,-18.6157,-16.4795,-11.2915,-4.88281,2.44141,11.9019
0.1253,-33.8745,-28.6865,-41.8091,-21.9727,-24.4141,-21.9727,-23.4985,-198.669,-126.038,-79.3457,-59.2041,-41.8091,-36.9263,-27.4658,-18.6157,-15.564,-11.2915,-5.18799,2.13623,12.207
0.12535,-33.5693,-28.6865,-42.4194,-21.3623,-24.1089,-21.9727,-23.4985,-213.623,-124.817,-79.0405,-58.2886,-41.1987,-37.2314,-26.8555,-18.3105,-16.1743,-10.9863,-5.49316,2.13623,12.207
0.1254,-33.8745,-28.6865,-41.8091,-21.6675,-24.1089,-21.3623,-23.4985,-227.356,-124.207,-78.7354,-58.2886,-41.1987,-37.2314,-26.8555,-18.6157,-16.1743,-10.9863,-5.18799,2.44141,12.207
0.12545,-33.5693,-28.6865,-42.4194,-21.0571,-24.4141,-21.6675,-23.8037,-239.868,-123.291,-77.8198,-58.2886,-40.8936,-36.9263,-27.1606,-18.3105,-16.1743,-10.9863,-5.18799,3.05176,11.9019
0.1255,-33.8745,-28.0762,-41.8091,-21.6675,-24.7192,-21.9727,-24.1089,-250.549,-122.375,-77.5146,-57.6782,-40.2832,-36.9263,-26.8555,-18.3105,-15.8691,-10.9863,-4.57764,2.74658,12.207
0.12555,-34.1797,-28.0762,-42.4194,-21.3623,-24.7192,-21.9727,-24.4141,-259.705,-122.07,-76.9043,-57.0679,-40.5884,-36.6211,-26.5503,-17.7002,-16.1743,-10.6812,-5.18799,2.74658,12.8174
0.1256,-33.8745,-27.771,-42.7246,-21.3623,-24.4141,-21.6675,-24.4141,-266.724,-120.85,-76.5991,-56.7627,-39.978,-36.6211,-26.2451,-17.7002,-16.1743,-10.9863,-4.57764,2.74658,12.5122
0.12565,-33.5693,-28.0762,-42.1143,-21.3623,-25.0244,-21.3623,-24.1089,-271.606,-120.544,-75.9888,-56.4575,-39.6729,-36.3159,-25.9399,-17.0898,-16.4795,-10.6812,-5.18799,2.74658,12.8174
0.1257,-33.2642,-27.4658,-42.1143,-21.3623,-25.0244,-21.9727,-24.1089,-275.574,-119.934,-76.2939,-55.8472,-39.6729,-36.3159,-25.9399,-17.395,-16.1743,-10.9863,-5.18799,3.05176,12.5122
0.12575,-33.8745,-27.4658,-41.8091,-21.3623,-24.7192,-22.2778,-25.0244,-278.32,-118.713,-75.9888,-56.1523,-39.0625,-36.3159,-25.9399,-17.0898,-16.1743,-10.376,-5.18799,2.74658,12.5122
0.1258,-33.5693,-27.771,-42.1143,-21.0571,-25.0244,-22.583,-25.0244,-280.762,-118.408,-75.3784,-56.1523,-39.0625,-36.0107,-25.6348,-16.4795,-16.1743,-10.9863,-5.18799,3.05176,12.8174
0.12585,-33.8745,-27.771,-41.5039,-21.0571,-24.7192,-22.583,-25.0244,-281.372,-117.493,-75.0732,-55.2368,-39.0625,-36.0107,-25.9399,-16.4795,-15.8691,-10.9863,-4.27246,2.74658,12.207
0.1259,-33.8745,-28.0762,-41.8091,-21.0571,-25.0244,-22.8882,-25.0244,-281.982,-116.882,-74.1577,-54.9316,-39.0625,-35.7056,-25.3296,-16.1743,-16.4795,-10.6812,-4.88281,3.05176,12.8174
0.12595,-33.2642,-27.4658,-41.8091,-21.3623,-25.3296,-22.8882,-24.7192,-281.372,-115.967,-73.8525,-54.6265,-38.7573,-36.0107,-25.6348,-16.1743,-15.8691,-10.6812,-4.27246,3.35693,12.5122
0.126,-33.2642,-27.1606,-41.8091,-20.4468,-25.0244,-22.8882,-25.3296,-281.067,-115.356,-73.8525,-54.6265,-38.147,-35.4004,-24.7192,-15.564,-16.1743,-10.376,-4.88281,3.05176,12.8174
